ID,Name,URL Name,Address 1,Address 2,City,State,Postal Code,Country,Email Address,Phone Number,Contact Name,Description,Facebook URL,Pinterest URL,Instagram URL,Twitter URL,Yelp URL,Move In Special,Open House
305,Yorba Linda,eastlake1,20469 Yorba Linda Blvd, ,Yorba Linda ,California,92886,US,leasing@ocsola.com,(714) 465-8450,Keri Lynch,"<p>Our Yorba Linda&nbsp;location has ample free parking with a great mix of amenities all located walking distance in the plaza. There is high foot traffic as we are located next to CVS, Von&#39;s, and Starbucks to name a few.&nbsp;This new Orange County location is&nbsp;leasing quickly so don&#39;t delay in reaching out to us today! We are over 75% full!</p>

<p>Please contact Keri Lynch&nbsp;at (714) 465-8450 or by email at leasing@ocsola.com to take your confidential tour TODAY! Ask about our amazing $1500 sign on bonus! Only a few suites left!</p>
",https://www.facebook.com/SolaSalonStudiosOrangeCounty/, ,http://instagram.com/sola_yorbalinda, , ,"Ask us how YOU can get a $1,500 Move-In BONUS! CALL Rosie FOR SPECIAL PRE-OPENING PRICES.", 
304,Lake Forest,lake-forest1,24356 Swartz Drive, ,Lake Forest,California,92630,US,kimocsola@gmail.com,(714) 393-0058,Kim Pham,"<p>Prime location for our Lake Forest Sola Salon right off the 5 Freeway in a&nbsp;shopping plaza&nbsp;El Toro Square; nearby Laguna Hills Malls. &nbsp;The Salon has easy access and ample parking space for your clients. &nbsp;</p>

<p>We currently have a Standard and Spa Studio available, and great move-in Promotion!</p>

<p>For leasing information please Call/Text Kim at (714) 393-0058</p>
",https://www.facebook.com/SolaSalonStudiosOrangeCounty, ,http://instagram.com/solaorangecounty, , ,"$199 first 6 Weeks
1-2 Weeks Free
$400 Retail Reimbursement 
Free Paint", 
303,Little Italy,little-italy1,1550 Front Street, ,San Diego,California,92101,US,austin@solasalons.com,(858) 386-3630,Austin,"Sola Salon Studios is now open! On the corner of Front Street and Cedar Street in Downtown San Diego, the salon is easily accessible to the 5 Freeway. This convenient location has plenty of street parking and numerous public lots within one square block. There is tons of natural light and the salon is only two blocks from great restaurants and shops on India Street.", , , , , , , 
302,Lexington Green,lexington-green,200 Lexington Green Circle ,Suite 150,Lexington,Kentucky,40503,US,lexington@solasalons.com,(859) 412-2224,Dave or Maura,"<p>We are conveniently located in The Mall at Lexington Green, in between Mellow Mushroom and Peacocks and Pearls, and just steps from Target and Joseph-Beth Booksellers. Sola Lexington Green is easily accessed from both Nicholasville and Reynolds Roads. With two entrances to access plenty of parking and many styles of studios, Sola&#39;s first location in Lexington is ideal! Call Dave or Maura at <a href=""tel:859.412.2224"">859.412.2224</a> for more details, to schedule a confidential tour of the location, and to reserve your studio.</p>
",https://www.facebook.com/solasalonslexington/?ref=aymt_homepage_panel, ,https://www.instagram.com/solalexington/, , ,Call today to hear about our current move-in incentives!,Rare opportunity for available studios coming soon!  Call Dave or Maura today to take a tour and secure your spot!- 859.412.2224
301,Polaris,polaris,1158 Polaris Parkway, ,Columbus,Ohio,43240,US,studiogrouppartnersoh@gmail.com,614.285.5484,Mike,"<p>Live the life you love at Sola Salon Studios Polaris! We are conveniently located in the hear of the Polaris Fashion District. &nbsp;You and your clients will enjoy convenient access to shopping, dining, and entertainment - all within arm&#39;s reach! &nbsp;The parking lot provides ample space for salon owners and their guests. &nbsp;Come see the Sola difference!</p>

<hr />
<hr />
<p>Sola Salons features individual salon studios in various sizes, perfect for hair stylists, estheticians, eyebrow artists, barbers, nail techs and a range of other professionals in the cosmetology industry. Studios range from standard, large, and double sizes. They are move-in ready and are equipped with shampoo bowls, cabinets and shelving fixtures - everything you need to open your own salon in no time!</p>

<hr />
<hr />
<p>If you are a salon professional looking to take control of your career please call Mike at (614) 289-1407 for more information or to schedule a confidential tour. &nbsp;As a Sola professional you will: experience the satisfaction of owning your own salon; be empowered to achieve a higher level of success; and enjoy a level of freedom and support you won&#39;t find anywhere else.</p>
",www.facebook.com/solasalonscolumbus, , , , ,"Two weeks of FREE rent!
Custom Painting of your studio.
First year of Liability insurance provided.
$400 of retail merchandise of your choice absolutely FREE!",Call us today for a confidential private tour.  We'd love to show you all the amenities that make up the Sola difference.
300,Centre at Riverchase,centre-at-riverchase,"1694 Montgomery Highway, ",Suite 172,Hoover,Alabama,35216,US,krogers@solasalons.com,(205) 440-2664,King,"<p>We are conveniently located in the Paul Mitchell The School, CosmoProf, Guitar Center shopping center at the intersection of I-459 &amp; Montgomery Highway on the north side of I-459 near The Galleria. You and your customers will love being so centrally located with prime interstate access in the first shopping center on Montgomery Hwy when you exit from I-459. Call King Rogers @ 205.440.2664 or email krogers@solasalons.com for more details, to schedule a confidential tour of the location, and to reserve your studio.</p>
",https://www.facebook.com/solabirmingham, , ,www.twitter.com/solasalons, ,"-two (2) free weeks of rent
-free custom painting of your studio
-free $400 of the product line that you want to carry
-we will pay your Public General, Professional Liability, and Personal Equipment & Property Insurance for the first year
", 
299,Pasadena ,pasadena,455 South Lake Ave. Suite 103 , ,Pasadena,California,91101,US,pasadena@solasalons.com,(626) 298-8072,Ken,"<p>On South Lake Avenue just South of Del Mar, Sola Pasadena&#39;s beautiful salon suites at the Shops on Lake Avenue provide&nbsp;the ultimate location for convenience and luxury. You&rsquo;ll love being surrounded by the perfect mix of retailers and restaurants in this upscale shopping center anchored by Macy&#39;s. Retail shops and restaurants include Macy&rsquo;s, Trader Joe&#39;s, Coffee Bean and Tea Leaf, Nektar Juice Bar, Corner Bakery, Paul Martin&#39;s American Grill and so many more. You and your customers will enjoy free covered parking in the attached parking garage. You&#39;ll love being part of our community of hair stylists, estheticians, brow and makeup artists and nail techs. For more information, call 626.298.8072 or email pasadena@solasalons.com.</p>
",https://www.facebook.com/SolaPasadena/, , ,https://twitter.com/SolaPasadena, , , 
298,Sunnyvale,sunnyvale,917 E. Arques Avenue, ,Sunnyvale,California,94085,US,john@ushomellc.com,(408) 806-9611,John, ,https://www.facebook.com/solasunnyvale, , , , ,"$400 Product Bonus, 
First 2 Weeks are Free, 
Free Insurance for First Year, 
Free Painting of Your Accent Wall", 
297,Steele Creek,steele-creek,"14136 Rivergate Pkwy, Suite 100", ,Charlotte,North Carolina,28273,US,brad@solacharlotte.com,(704) 995-5400 or (919) 247-9921,Brad or Terry,"<p>We are excited to announce our newest Charlotte location &ndash; <strong>RiverGate Shopping Center</strong> &ndash; in the Steele Creek neighborhood. We are located at the intersection of Steele Creek Rd and South Tryon Street (Highway 49 and 160). We are in the heart of RiverGate on the circle with Bath &amp; Body Works, rue21 and Just Fresh. We are centrally located for Lake Wylie, Steele Creek, Tega Cay, and Fort Mill.</p>

<p>Come join a neighborhood full of great shopping, dining and services &ndash; Target, Old Navy, Ulta, HomeGoods, Michaels, Harris Teeter, Pier 1, Gander Mountain, Chick-fil-A, and many others. RiverGate is located directly across the street from Publix and the new TJ Maxx and less than 2 miles from the McDowell Nature Preserve.</p>

<p>Stylists and clients from Lake Wylie, Tega Cay, Fort Mill, Steele Creek and Rock Hill will find Sola Salons at RiverGate Shopping Center an ideal location.</p>

<p>Sola Salons Steele Creek features individual salon studios, perfect for</p>

<ul>
	<li><strong><span style=""color:#499cd3;"">Hair Stylists</span></strong></li>
	<li><strong><span style=""color:#499cd3;"">Cosmetologists&nbsp;</span></strong></li>
	<li><strong><span style=""color:#499cd3;"">Nail Techs&nbsp;</span></strong></li>
	<li><strong><span style=""color:#499cd3;"">Brow Artists&nbsp;</span></strong></li>
	<li><strong><span style=""color:#499cd3;"">Estheticians&nbsp;</span></strong></li>
	<li><strong><span style=""color:#499cd3;"">Makeup Artists</span></strong></li>
	<li><strong><font color=""#499cd3"">Massage Therapists</font></strong></li>
	<li><strong><span style=""color:#499cd3;"">And More! </span></strong></li>
</ul>

<p>Interested in a studio of your own? Call or text&nbsp;<span style=""color:#ec008c;""><strong>Brad</strong></span> today at <span style=""color:#ec008c;""><strong>704-995-5400</strong></span> or email at<span style=""color:#ec008c;""> <strong>brad@solacharlotte.com</strong></span> to reserve your studio.</p>

<p>If you are looking for your stylist, please click &ldquo;Find a Salon Professional&rdquo;.</p>
", , , , , , ,Only 4 studios still available! We have the right size studio at the right price for YOUR business. Call or Text Brad for more info (704) 995-5400 
296,Orchard Park,orchard-park,2220 Southwestern Blvd., ,West Seneca,New York,14224,US,studiogrouppartners@gmail.com,(716) 243-3195,Amanda,"<p>Live the life you love at Sola Salons of Orchard Park! We are conveniently located at the corner of Southwestern Blvd. and Angle Rd., on the border of West Seneca and Orchard Park, NY.&nbsp;&nbsp;Just a few steps away is a Tim Horton&#39;s Cafe and Bake Shop and Leo&#39;s Pizzeria and Sports Bar. &nbsp;The parking lot provides ample space for salon owners and their guests.</p>

<p>Sola Salons features 25 individual salon studios, perfect for hair stylists, estheticians, eyebrow artists, barbers, nail techs and a range of other professionals in the cosmetology industry. Studio sizes range from standard, large, and double sizes. They are move-in ready and are equipped with shampoo bowls, cabinets and shelving fixtures - everything you need to open your own salon in no time!</p>

<p>If you are a salon professional looking to take control of your career please call Amanda at (716) 243-3195 for more information or to schedule a confidential tour. &nbsp;As a Sola professional you will: Experience the satisfaction of owning your own salon; Be empowered to achieve a higher level of success; and Enjoy a level of freedom and support you won&#39;t find anywhere else&nbsp;</p>
",www.facebook.com/solasalonstudioswny, ,www.instagram.com/solasalonswny,www.twitter.com/solasalonsWNY, ,$100 Rent for the first 8 weeks! Free insurance for a year and free painting of your studio!, 
295,Edgewater,edgewater,121 Mitchells Chance Road , ,Edgewater,Maryland,21037,US,solasalons@otacinc.net,(410) 394-9370,Lindsay,"<p>Sola Salon Studios, in Edgewater/Annapolis is conveniently located just off of Route 2 at the Villages in South River Colony. You&#39;ll love the easy access this location provides for your commute... and both you and your clients will absolutely love the perfect mix of retailers, restaurants and activities the community provides . This location satisfies the Annapolis &amp; South County market place as it is literally just minutes away. You and your clients will enjoy easy access to a beautiful stand alone stone building with plenty of parking located directly outside of your front door. We have now begun to take studio reservations by high-end beauty professionals, so don&#39;t just dream... DO. Become a salon owner today. For more information, call Lindsay at 410.394.9370 or email us at solasalons@otacinc.net.</p>
",https://www.facebook.com/Sola-Salons-of-AnnapolisEdgewater-MD-1109940522373346/?ref=aymt_homepage_panel, , , , ,"Regardless of if you will be starting your business within our high-end facility or simply moving your existing business to Sola Salon Studios... we know there are associated costs. We are happy to support your new business with Sola by providing: 2 Free Weeks Rent, $400 worth of product of your choice and paying for both the labor and material associated with painting your place of business. PLEASE REMEMBER-- Referrals offer you a FREE WEEK in RENT! So Spread the word to high-end professionals who are looking for Freedom!","Become one of almost 6,000 other beauty professionals that take advantage of the Sola L.I.F.E.-- No where else will you experience a Loving environment that allows Individualism, Freedom and continued Education for each business owner."
